ch_marksman_ranger,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_ranger,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_spas12,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_spas12,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_cheytac,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_cheytac,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_m21,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_m21,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_barrett,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_barrett,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_wa2000,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_wa2000,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_beretta,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_beretta,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_usp,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_usp,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_deserteagle,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_deserteagle,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_coltanaconda,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_coltanaconda,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_tmp,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_tmp,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_ump45,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_ump45,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_glock,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_glock,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_beretta393,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_beretta393,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_pp2000,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_pp2000,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_m240,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_m240,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_mg4,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_expert_mg4,#,CHALLENGE_GET_N_HEADSHOTS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_at4,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_rpg,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_javelin,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_m79,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marksman_stinger,#,CHALLENGE_GET_N_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m16_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_famas_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_tavor_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_fal_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_ak47_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m4_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_masada_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_scar_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_fn2000_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_kriss_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_ump45_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_uzi_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_p90_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_mp5k_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_rpd_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_sa80_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_mg4_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_aug_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_cheytac_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m21_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_barrett_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_wa2000_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m16_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_famas_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_tavor_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_fal_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_ak47_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m4_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_masada_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_scar_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_fn2000_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_kriss_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_ump45_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_uzi_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_p90_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_mp5k_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_rpd_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_sa80_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_mg4_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_aug_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_cheytac_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m21_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_barrett_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_wa2000_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m16_gl,#,SPLASHES_UNLOCKED_SHOTGUN,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_famas_gl,#,SPLASHES_UNLOCKED_SHOTGUN,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_tavor_gl,#,SPLASHES_UNLOCKED_SHOTGUN,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_fal_gl,#,SPLASHES_UNLOCKED_SHOTGUN,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_ak47_gl,#,SPLASHES_UNLOCKED_SHOTGUN,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m4_gl,#,SPLASHES_UNLOCKED_SHOTGUN,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_masada_gl,#,SPLASHES_UNLOCKED_SHOTGUN,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_scar_gl,#,SPLASHES_UNLOCKED_SHOTGUN,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_fn2000_gl,#,SPLASHES_UNLOCKED_SHOTGUN,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m16_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_famas_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_tavor_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_fal_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_ak47_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m4_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_masada_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_scar_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_fn2000_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_kriss_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_ump45_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_uzi_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_p90_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_mp5k_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_rpd_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_sa80_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_mg4_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_aug_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m16_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_famas_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_tavor_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_fal_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_ak47_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m4_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_masada_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_scar_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_fn2000_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_kriss_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_ump45_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_uzi_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_p90_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_mp5k_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_rpd_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_sa80_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_mg4_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_aug_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_cheytac_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m21_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_barrett_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_wa2000_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_kriss_rof,#,SPLASHES_UNLOCKED_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_ump45_rof,#,SPLASHES_UNLOCKED_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_uzi_rof,#,SPLASHES_UNLOCKED_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_p90_rof,#,SPLASHES_UNLOCKED_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_mp5k_rof,#,SPLASHES_UNLOCKED_AKIMBO,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m240_silencer,#,SPLASHES_UNLOCKED_HEARTBEAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m240_fmj,#,SPLASHES_UNLOCKED_EXTENDED_MAGS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m240_reflex,#,SPLASHES_UNLOCKED_EOTECH,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_m240_acog,#,SPLASHES_UNLOCKED_THERMAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_marathon_pro,CHALLENGE_MARATHON_PRO,CHALLENGE_RUN_N_MILES,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_bulletaccuracy_pro,CHALLENGE_BULLETACCURACY_PRO,CHALLENGE_GET_N_HIPFIRE_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_deadsilence_pro,CHALLENGE_DEADSILENCE_PRO,CHALLENGE_GET_N_CLOSE_DS_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_scrambler_pro,CHALLENGE_SCRAMBLER_PRO,CHALLENGE_GET_N_CLOSE_SC_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_sleightofhand_pro,CHALLENGE_SLEIGHTOFHAND_PRO,CHALLENGE_GET_N_SOH_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_bling_pro,CHALLENGE_BLING_PRO,CHALLENGE_GET_N_BLING_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_stoppingpower_pro,CHALLENGE_STOPPINGPOWER_PRO,CHALLENGE_GET_N_SP_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_hardline_pro,CHALLENGE_HARDLINE_PRO,CHALLENGE_GET_N_KILLSTREAKS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_onemanarmy_pro,CHALLENGE_ONEMANARMY_PRO,CHALLENGE_GET_N_KILLS_OMA,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_coldblooded_pro,CHALLENGE_COLDBLOODED_PRO,CHALLENGE_KILL_N_KILLSTREAKS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_laststand_pro,CHALLENGE_LASTSTAND_PRO,CHALLENGE_GET_N_LASTSTAND_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_scavenger_pro,CHALLENGE_SCAVENGER_PRO,CHALLENGE_PICKUP_N_SCAVENGER_PACKS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_extendedmelee_pro,CHALLENGE_EXTENDEDMELEE_PRO,CHALLENGE_GET_N_MELEE_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_detectexplosives_pro,CHALLENGE_DETECTEXPLOSIVES_PRO,CHALLENGE_GET_N_DE_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_lightweight_pro,CHALLENGE_LIGHTWEIGHT_PRO,CHALLENGE_SPRINT_N_MILES,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_dangerclose_pro,CHALLENGE_DANGERCLOSE_PRO,CHALLENGE_GET_N_KS_EXPLOSIVE_KILLS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,perk_challenge
ch_uav,CHALLENGE_UAV,CHALLENGE_DESC_UAV,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_airdrop,CHALLENGE_AIRDROP,CHALLENGE_DESC_AIRDROP,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_counter_uav,CHALLENGE_COUNTER_UAV,CHALLENGE_DESC_COUNTER_UAV,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_sentry,CHALLENGE_SENTRY,CHALLENGE_DESC_SENTRY,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_predator_missile,CHALLENGE_PREDATOR_MISSILE,CHALLENGE_DESC_PREDATOR_MISSILE,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_precision_airstrike,CHALLENGE_PRECISION_AIRSTRIKE,CHALLENGE_DESC_PRECISION_AIRSTRIKE,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_harrier_strike,CHALLENGE_HARRIER_AIRSTRIKE,CHALLENGE_DESC_HARRIER_AIRSTRIKE,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_helicopter,CHALLENGE_HELICOPTER,CHALLENGE_DESC_HELICOPTER,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_airdrop_mega,CHALLENGE_AIRDROP_MEGA,CHALLENGE_DESC_AIRDROP_MEGA,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_helicopter_flares,CHALLENGE_HELICOPTER_FLARES,CHALLENGE_DESC_HELICOPTER_FLARES,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_stealth_airstrike,CHALLENGE_STEALTH_AIRSTRIKE,CHALLENGE_DESC_STEALTH_AIRSTRIKE,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_helicopter_minigun,CHALLENGE_HELICOPTER_MINIGUN,CHALLENGE_DESC_HELICOPTER_MINIGUN,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_ac130,CHALLENGE_AC130,CHALLENGE_DESC_AC130,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_emp,CHALLENGE_EMP,CHALLENGE_DESC_EMP,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_nuke,CHALLENGE_NUKE,CHALLENGE_DESC_NUKE,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_uavs,CHALLENGE_UAVS,CHALLENGE_DESC_UAVS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_airstrikes,CHALLENGE_AIRSTRIKES,CHALLENGE_DESC_AIRSTRIKES,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_helicopters,CHALLENGE_HELICOPTERS,CHALLENGE_DESC_HELICOPTERS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_airdrops,CHALLENGE_AIRDROPS,CHALLENGE_DESC_AIRDROPS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_grenadekill,CHALLENGE_GRENADE_KILL,CHALLENGE_KILL_N_ENEMIES_WITH_A_GRENADE,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_claymoreshot,CHALLENGE_CLAYMORE_SHOT,CHALLENGE_KILL_5_ENEMIES_BY_USING,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_jackinthebox,CHALLENGE_JACKINTHEBOX,CHALLENGE_DESC_JACKINTHEBOX,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_carnie,CHALLENGE_CARNIE,CHALLENGE_DESC_CARNIE,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_masterblaster,CHALLENGE_MASTERBLASTER,CHALLENGE_DESC_MASTERBLASTER,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_bullseye,CHALLENGE_BULLSEYE,CHALLENGE_DESC_BULLSEYE,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_c4shot,CHALLENGE_C4SHOT,CHALLENGE_DESC_C4SHOT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_didyouseethat,CHALLENGE_DIDYOUSEETHAT,CHALLENGE_DESC_DIDYOUSEETHAT,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_darkbringer,CHALLENGE_DARKBRINGER,CHALLENGE_DESC_DARKBRINGER,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_tacticaldeletion,CHALLENGE_TACTICALDELETION,CHALLENGE_DESC_TACTICALDELETION,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_its_personal,CHALLENGE_ITS_PERSONAL,CHALLENGE_DESC_ITS_PERSONAL,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_heads_up,CHALLENGE_HEADS_UP,CHALLENGE_DESC_HEADS_UP,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_looknohands,CHALLENGE_LOOKNOHANDS,CHALLENGE_DESC_LOOKNOHANDS,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_predator,CHALLENGE_PREDATOR,CHALLENGE_DESC_PREDATOR,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
ch_carpetbomber,CHALLENGE_CARPETBOMBER,CHALLENGE_DESC_CARPETBOMBER,,3.5,0.25,0.75,0.25,1,mp_challenge_complete,,challenge
